255,2,1,8662.732376
256,1,1,8676.974653
257,1,1,8706.646584
258,1,1,8742.936654
259,1,0,8750.057902
260,0,1,8773.733677
261,2,2,8777.089125
262,1,2,8790.981841
263,1,1,8943.835751
264,2,1,8986.086244
265,2,1,9028.526061
266,1,0,9032.408287
267,1,1,9088.571395
268,1,2,9133.384593
269,0,1,9142.479326
270,0,1,9164.617253
271,1,1,9272.342352
272,0,0,9317.027311
273,2,2,9406.193127
274,0,2,9416.205892
275,0,0,9433.024447
276,2,0,9440.842796
277,0,1,9481.661765
278,2,2,9488.815977
279,2,1,9502.572811
280,1,1,9563.019312
281,0,1,9640.798459
282,0,0,9650.148815
283,2,0,9706.898720
284,1,2,9713.890782
285,0,2,9779.373718
286,1,0,9784.629795
287,2,2,9891.573142
288,2,0,9905.571366
289,0,0,9910.757061
290,0,2,9915.369522
291,2,1,9946.480889
292,1,2,9972.029688
293,0,1,9975.265766
294,0,1,9983.626334
295,0,2,9990.593191
296,1,0,10048.994367
297,0,2,10060.567564
298,1,0,10085.969262
299,2,1,10136.115935
300,1,1,10160.154379
301,0,1,10232.542726
302,2,2,10262.183974
303,2,1,10295.962290
304,0,0,10298.303712
305,2,0,10350.952942
306,1,2,10363.403290
307,1,0,10364.749331
308,2,0,10394.522970
309,0,1,10403.408638
310,1,1,10429.631581
311,0,2,10433.745071
312,0,2,10476.504999
313,0,0,10496.142972
314,2,0,10546.243151
315,1,1,10552.711035
316,1,0,10568.690807
317,0,1,10661.788106
318,2,1,10708.846358
319,1,2,10758.221265
320,1,0,10778.441113
321,0,1,10848.165749
322,0,2,10879.598272
323,2,0,10913.155430
324,2,1,10937.029978
325,2,1,10957.138260
326,1,0,11040.939047
327,1,0,11069.354519
328,0,0,11107.143292
329,1,0,11113.392869
330,2,1,11131.938306
331,2,2,11135.403114
332,2,0,11258.940336
333,1,2,11263.125273
